r_value,mZp_GeV,xsecXBR_pb
0.6666666666666666,2079.840945016995,0.0002540044950823625
0.6666666666666666,2076.126878130217,0.00025844636031247594
0.6666666666666666,2071.4069337041738,0.00025764533413051555
0.6666666666666666,,
0.6666666666666666,2064.0211663643113,0.00026344752333004
0.6666666666666666,2069.1151919866443,0.0002622980017732122
0.6666666666666666,2076.126878130217,0.00026072393857048953
0.6666666666666666,2081.913999636874,0.00025943189759960745
0.6666666666666666,2083.1385642737896,0.0002591593213984239
0.6666666666666666,2090.1502504173623,0.00025760409357092226
0.6666666666666666,2097.161936560935,0.00025605819874206505
0.6666666666666666,2104.1736227045076,0.00025452158090406943
0.6666666666666666,2106.542641192278,0.0002540044950823625
0.6666666666666666,2111.1853088480802,0.00025299418438525683
0.6666666666666666,2118.196994991653,0.00025147595384803737
0.6666666666666666,2125.2086811352256,0.0002499668342869054
0.6666666666666666,2131.171282747682,0.00024869063565043873
0.6666666666666666,2132.220367278798,0.0002484667710264453
0.6666666666666666,2132.5115279966144,0.00024869063565043873
0.6666666666666666,2133.303155995036,0.0002540044950823625
0.6666666666666666,2133.3094975910867,0.00025943189759960745
0.6666666666666666,2133.315839187137,0.0002649752693168249
0.6666666666666666,2133.322180783188,0.00027063708818830383
0.6666666666666666,2133.328522379238,0.0002764198851156444
0.6666666666666666,2133.3361762696613,0.00028232624507910356
0.6666666666666666,2133.345237389387,0.0002883588082931123
0.6666666666666666,2133.3542985091126,0.0002945202713864812
0.6666666666666666,2133.3633596288387,0.00030081338860782873
0.6666666666666666,2133.3724207485648,0.0003072409730567646
0.6666666666666666,2133.381481868291,0.0003138058979413746
0.6666666666666666,2134.2099746775766,0.0003205110978625849
0.6666666666666666,2135.1951416672914,0.0003273595701259604
0.6666666666666666,2136.180308657006,0.0003343543760815387
0.6666666666666666,2137.1654756467215,0.00034149864249229014
0.6666666666666666,2138.1506426364363,0.0003487955629318178
0.6666666666666666,2139.1358096261515,0.0003562483992119245
0.6666666666666666,2139.232053422371,0.0003569849724822155
0.6666666666666666,2140.1209766158663,0.0003638604828406817
0.6666666666666666,2141.106143605581,0.00037163521651165527
0.6666666666666666,2142.091310595296,0.0003795760756249481
0.6666666666666666,2143.076477585011,0.0003876866098407493
0.6666666666666666,2144.0042390030358,0.00039597044466607224
0.6666666666666666,2144.068542399492,0.0004044312830754015
0.6666666666666666,2144.079451686735,0.000413072907165968
0.6666666666666666,2144.090360973977,0.00042189917984839165
0.6666666666666666,2144.10127026122,0.0004309140465734481
0.6666666666666666,2144.112179548463,0.0004401215370957338
0.6666666666666666,2144.1230888357054,0.00044952576727501635
0.6666666666666666,2144.182371079942,0.0004591309409160725
0.6666666666666666,2144.6276181278226,0.000468941351647839
0.6666666666666666,2145.6077364628995,0.00047896138484271794
0.6666666666666666,2146.2437395659435,0.00048557768644042425
0.6666666666666666,2146.5878547979764,0.0004891955195768905
0.6666666666666666,2147.5679731330533,0.0004996483306325192
0.6666666666666666,2148.54809146813,0.0005103244905427326
0.6666666666666666,2149.5282098032067,0.0005212287716802978
0.6666666666666666,2150.5083281382836,0.0005323660483909356
0.6666666666666666,2151.4884464733605,0.000543741299172209
0.6666666666666666,2152.4685648084373,0.0005553596088989728
0.6666666666666666,2153.101967084273,0.0005672261710963744
0.6666666666666666,2153.115135185266,0.0005793462902614208
0.6666666666666666,2153.1283032862593,0.0005917253842341546
0.6666666666666666,2153.1414713872527,0.000604368986619493
0.6666666666666666,2153.1546394882457,0.000617282749260818
0.6666666666666666,2153.167807589239,0.0006304724447664181
0.6666666666666666,2153.180975690232,0.0006439439690899121
0.6666666666666666,2153.1941437912255,0.0006577033441658132
0.6666666666666666,2153.2086460161054,0.0006717567206014093
0.6666666666666666,2153.255425709516,0.0006742117971733372
0.6666666666666666,2153.477732256011,0.0006861103804261534
0.6666666666666666,2154.430459075491,0.0007007707398998128
0.6666666666666666,2155.4045563599757,0.0007157443523806101
0.6666666666666666,2156.3786536444595,0.0007310379112546551
0.6666666666666666,2157.3527509289434,0.0007466582529279718
0.6666666666666666,2158.3268482134276,0.000762612359882453
0.6666666666666666,2159.300945497912,0.0007789073637971122
0.6666666666666666,2160.267111853089,0.0007954136171296179
0.6666666666666666,2160.2750427823967,0.0007955505487360326
0.6666666666666666,2160.7362577501217,0.0008125493544044343
0.6666666666666666,2160.752201820277,0.0008299113794743063
0.6666666666666666,2160.7681458904326,0.0008476443849811117
0.6666666666666666,2160.7840899605876,0.0008657562977930622
0.6666666666666666,2160.800034030743,0.0008842552141545192
0.6666666666666666,2160.8159781008985,0.0009031494033051199
0.6666666666666666,2160.831922171054,0.0009224473111762259
0.6666666666666666,2160.8478662412094,0.0009421575641663562
0.6666666666666666,2160.863810311365,0.0009622889729972897
0.6666666666666666,2160.87975438152,0.000982850536652567
0.6666666666666666,2160.9948266503884,0.0010038514464001443
0.6666666666666666,2161.8770669114597,0.0010253010899010004
0.6666666666666666,2162.8438516407045,0.0010472090554055412
0.6666666666666666,2163.8106363699494,0.0010695851360396527
0.6666666666666666,2164.7774210991943,0.001092439334182354
0.6666666666666666,2165.7442058284387,0.0011157818659369846
0.6666666666666666,2166.7109905576835,0.001139623165697914
0.6666666666666666,2167.1924614773557,0.001163973890814861
0.6666666666666666,2167.21184244182,0.0011888449263568403
0.6666666666666666,2167.231223406284,0.0012142473899779288
0.6666666666666666,2167.250604370748,0.001240192636886994
0.6666666666666666,2167.2699853352124,0.001266692264923601
0.6666666666666666,2167.278797996661,0.001278928381364464
0.6666666666666666,2167.2893662996767,0.0012937581197423995
0.6666666666666666,2167.308747264141,0.0013214023001082553
0.6666666666666666,2167.3281282286052,0.0013496371633045766
0.6666666666666666,2167.347509193069,0.0013784753306571322
0.6666666666666666,2167.3668901575334,0.001407929693175962
0.6666666666666666,2167.3862711219977,0.0014380134173178098
0.6666666666666666,2167.405652086462,0.001468739950871681
0.6666666666666666,2168.143035113709,0.0015001230289701784
0.6666666666666666,2169.075291738711,0.0015321766802292628
0.6666666666666666,2170.03287211641,0.0015649152330192181
0.6666666666666666,2170.9904524941094,0.0015983533218696122
0.6666666666666666,2171.948032871809,0.0016325058940110959
0.6666666666666666,2172.664083969888,0.001667388216057011
0.6666666666666666,2172.687760835072,0.0017030158808277371
0.6666666666666666,2172.7114377002554,0.0017394048143208845
0.6666666666666666,2172.7351145654393,0.0017765712828303967
0.6666666666666666,2172.7587914306228,0.001814531900217785
0.6666666666666666,2172.7824682958067,0.001853303635338732
0.6666666666666666,2172.80614516099,0.0018929038196283628
0.6666666666666666,2172.829822026174,0.0019333501548486206
0.6666666666666666,2172.853498891358,0.001974660721001156
0.6666666666666666,2172.8771757565414,0.0020168539844093105
0.6666666666666666,2172.900852621725,0.002059948805972804
0.6666666666666666,2172.924529486909,0.0021039644495987413
0.6666666666666666,2172.9781940766275,0.00214892059081287
0.6666666666666666,2173.2855035615908,0.0021948373255547267
0.6666666666666666,2174.2318816007974,0.002241735179160809
0.6666666666666666,2174.2904841402337,0.002244671962876316
0.6666666666666666,2175.178259640004,0.0022896351155396073
0.6666666666666666,2176.1246376792105,0.0023385585465427556
0.6666666666666666,2177.0710157184176,0.0023885273415363848
0.6666666666666666,2177.347782963251,0.002439563837176979
0.6666666666666666,2177.3768931284367,0.0024916908473961515
0.6666666666666666,2177.4060032936222,0.0025449316735987287
0.6666666666666666,2177.435113458808,0.0025993101150787795
0.6666666666666666,2177.4642236239933,0.0026548504796581715
0.6666666666666666,2177.493333789179,0.002711577594552468
0.6666666666666666,2177.522443954364,0.002769516817469007
0.6666666666666666,2177.55155411955,0.002828694047942066
0.6666666666666666,2177.5806642847356,0.002889135738910324
0.6666666666666666,2177.6097744499207,0.002950868908541593
0.6666666666666666,2177.638884615106,0.003013921152310292
0.6666666666666666,2177.6679947802913,0.0030783206553329527
0.6666666666666666,2177.697104945477,0.003144096204967312
0.6666666666666666,2177.843906383934,0.003211277203680609
0.6666666666666666,2178.407040213534,0.0032798936821928307
0.6666666666666666,2179.3392131022456,0.0033499763129008304
0.6666666666666666,2180.2713859909572,0.0034215564235892397
0.6666666666666666,2181.2035588796693,0.003494666011434374
0.6666666666666666,2181.3021702838064,0.003539015995916773
0.6666666666666666,2181.367045545614,0.0035693377573073714
0.6666666666666666,2181.403142563388,0.0036456050403829133
0.6666666666666666,2181.4392395811615,0.003723501953060145
0.6666666666666666,2181.4753365989345,0.0038030633162023687
0.6666666666666666,2181.5114336167085,0.003884324694702402
0.6666666666666666,2181.5475306344815,0.003967322413380529
0.6666666666666666,2181.5836276522555,0.004052093573222088
0.6666666666666666,2181.619724670029,0.0041386760679621385
0.6666666666666666,2181.6558216878025,0.004227108601024337
0.6666666666666666,2181.6919187055764,0.0043174307028218985
0.6666666666666666,2181.7280157233495,0.004409682748428131
0.6666666666666666,2181.7641127411234,0.0045039059756245975
0.6666666666666666,2181.800209758897,0.004600142503334917
0.6666666666666666,2181.8363067766704,0.0046984353504524005
0.6666666666666666,2181.872403794444,0.004798828455070054
0.6666666666666666,2182.611053995232,0.0049013666941214095
0.6666666666666666,2183.487957879138,0.005006095903441064
0.6666666666666666,2184.402262614111,0.005113062898253874
0.6666666666666666,2185.368230190287,0.005222315494101893
0.6666666666666666,2185.674255507851,0.005333902528218535
0.6666666666666666,2185.7171907723127,0.005447873881359368
0.6666666666666666,2185.760126036775,0.005564280500099463
0.6666666666666666,2185.8030613012374,0.005683174419607086
0.6666666666666666,2185.8459965656994,0.005804608786904068
0.6666666666666666,2185.8889318301617,0.005928637884623185
0.6666666666666666,2185.931867094624,0.00605531715527311
0.6666666666666666,2185.9748023590864,0.0061847032260219335
0.6666666666666666,2186.017737623549,0.006316853934010153
0.6666666666666666,2186.060672888011,0.006451828352204591
0.6666666666666666,2186.1036081524735,0.006589686815804745
